release_date,rating_count,rating_avg,movieId,movieIdx 
2013-02-15,,,224946,35240
2013-10-23,,,224951,35241
2015-01-01,,,224972,35242
2013-04-02,1,5.00,224992,35243
1915-12-02,,,225038,35244
2014-03-01,,,225044,35245
1949-12-27,,,225184,35246
2013-07-26,,,225235,35247
1953-08-31,,,225244,35248
2014-10-10,,,225283,35249
2014-08-01,,,225285,35250
1969-11-26,,,225403,35251
1979-02-01,,,225408,35252
1946-09-26,,,225499,35253
1921-12-01,,,225503,35254
1987-02-23,,,225525,35255
1968-10-19,,,225534,35256
2013-12-11,,,225564,35257
1987-10-04,,,225577,35258
1991-10-12,,,225614,35259
2013-11-07,,,225703,35260
2013-12-11,,,225719,35261
2013-04-20,,,225745,35262
2013-11-08,,,225747,35263
2005-12-07,,,225760,35264
2013-11-22,,,225762,35265
1998-09-26,,,225776,35266
1988-02-28,,,225816,35267
1953-12-01,,,225834,35268
2013-09-07,,,225850,35269
2013-09-30,,,225898,35270
1962-06-06,,,225940,35271
2002-11-13,1,4.00,225951,35272
1956-08-31,,,225958,35273
2008-10-17,,,225982,35274
2012-08-06,,,226001,35275
1991-09-24,,,226050,35276
2004-07-22,,,226072,35277
2006-08-31,,,226092,35278
2014-10-20,,,226140,35279
2011-09-05,,,226163,35280
2013-02-08,1,1.00,226167,35281
2013-07-26,,,226188,35282
1995-11-21,1,4.00,226229,35283
1993-05-21,,,226236,35284
2010-04-02,,,226247,35285
2015-10-02,,,226268,35286
2013-09-30,,,226269,35287
1968-12-28,,,226288,35288
2013-11-22,,,226354,35289
2013-11-29,,,226363,35290
2013-10-11,,,226437,35291
2014-04-20,,,226448,35292
2015-01-16,,,226458,35293
1975-04-11,,,226524,35294
1996-09-05,,,226594,35295
2013-05-16,,,226672,35296
2013-11-17,,,226673,35297
1994-11-09,1,5.00,226675,35298
1995-04-10,,,226679,35299
1986-05-29,,,226686,35300
2013-10-10,1,1.00,226693,35301
2013-07-22,,,226701,35302
2013-04-05,,,226702,35303
2013-10-07,,,226792,35304
2013-10-10,,,226936,35305
1982-10-01,,,226968,35306
1915-03-20,1,3.00,227077,35307
2013-11-15,,,227094,35308
2013-10-02,1,3.00,227143,35309
2004-09-10,1,2.00,227196,35310
2013-10-07,,,227200,35311
1958-08-04,,,227245,35312
2011-10-31,,,227257,35313
2013-10-11,,,227261,35314
2013-10-17,,,227262,35315
2013-01-01,,,227266,35316
2014-04-24,,,227325,35317
2013-10-11,,,227334,35318
2013-10-02,,,227350,35319
2013-12-31,,,227359,35320
2002-10-04,,,227370,35321
2008-02-01,,,227383,35322
1932-02-10,,,227402,35323
2013-10-08,,,227425,35324
2003-11-10,,,227481,35325
1917-10-21,,,227506,35326
2012-01-07,,,227552,35327
2006-10-30,,,227600,35328
2008-02-07,,,227627,35329
1986-11-08,,,227667,35330
1988-05-15,1,1.00,227668,35331
2013-07-13,,,227679,35332
1976-03-16,,,227690,35333
2013-10-13,1,1.00,227700,35334
2013-12-05,,,227707,35335
1946-01-28,,,227717,35336
2014-09-12,1,1.00,227735,35337
2014-01-17,,,227783,35338
2013-08-30,,,227800,35339
1999-05-07,,,227832,35340
2013-10-01,,,227859,35341
2012-06-09,,,227871,35342
2016-12-22,1,2.00,227932,35343
2015-09-03,,,227964,35344
2014-05-02,,,227970,35345
2014-05-01,,,227975,35346
1987-10-18,,,227998,35347
1992-02-06,1,5.00,228012,35348
2016-06-13,,,228034,35349
2013-10-25,,,228039,35350
2015-11-10,,,228066,35351
2013-10-16,,,228101,35352
2014-10-24,,,228108,35353
2014-11-21,,,228109,35354
2015-02-05,,,228165,35355
2014-12-25,,,228184,35356
2013-12-20,1,5.00,228198,35357
2013-10-25,,,228202,35358
2011-11-23,,,228204,35359
2015-04-09,,,228205,35360
2007-03-16,,,228216,35361
2010-11-12,1,1.00,228221,35362
1992-03-01,,,228257,35363
2013-10-17,,,228290,35364
2015-11-05,,,228294,35365
2013-11-01,,,228331,35366
2013-12-05,,,228339,35367
2013-10-16,,,228355,35368
2014-09-05,,,228358,35369
2013-11-21,,,228381,35370
2013-11-14,,,228384,35371
2013-04-09,1,1.00,228407,35372
2013-04-23,1,2.00,228426,35373
1995-11-09,,,228432,35374
1974-01-01,,,228442,35375
1951-06-01,,,228444,35376
2013-10-12,,,228445,35377
2014-05-16,1,1.00,228496,35378
2013-12-20,,,228558,35379
2013-10-18,,,228606,35380
2013-03-25,,,228634,35381
1939-08-14,,,228647,35382
1986-12-11,,,228650,35383
2013-10-30,,,228676,35384
2013-08-29,,,228687,35385
2013-10-18,,,228692,35386
2013-09-29,,,228736,35387
2013-10-19,,,228813,35388
2003-01-18,,,228890,35389
2013-10-25,,,228915,35390
2013-10-19,,,228941,35391
2014-12-05,,,228970,35392
1931-01-10,,,229005,35393
2013-09-22,1,2.00,229007,35394
1949-12-25,1,5.00,229056,35395
2013-08-28,,,229065,35396
1989-04-09,,,229081,35397
1989-02-12,1,3.00,229087,35398
1990-01-21,,,229088,35399
1990-09-30,,,229094,35400
1989-11-09,,,229097,35401
2013-11-09,,,229113,35402
1963-01-12,1,3.00,229134,35403
2013-10-31,,,229138,35404
2013-10-20,1,1.00,229154,35405
2014-03-28,,,229194,35406
1930-04-13,,,229221,35407
1998-09-10,,,229254,35408
2013-12-19,,,229296,35409
2015-05-08,1,3.00,229304,35410
2014-12-12,,,229328,35411
2013-10-15,,,229353,35412
2000-03-23,,,229373,35413
2013-10-18,,,229526,35414
2014-04-25,,,229559,35415
2013-11-06,,,229582,35416
1949-04-19,1,4.00,229610,35417
2012-03-30,,,229613,35418
1937-11-06,,,229638,35419
1978-02-24,,,229670,35420
2013-10-24,1,2.00,229693,35421
2013-06-01,1,5.00,229702,35422
1947-08-04,,,229757,35423
2013-04-22,,,229768,35424
2013-10-19,,,229839,35425
2013-10-24,1,4.00,229878,35426
2013-10-24,,,229974,35427
2013-10-24,,,230029,35428
2012-12-02,,,230031,35429
2013-10-25,,,230095,35430
2013-11-01,1,1.00,230158,35431
2013-11-23,,,230170,35432
1956-04-27,,,230182,35433
2012-05-26,1,3.00,230210,35434
2013-12-05,1,3.00,230211,35435
2013-12-12,,,230217,35436
2013-10-24,,,230232,35437
2014-03-21,,,230235,35438
1933-08-31,,,230284,35439
2000-08-31,,,230295,35440
2013-09-17,,,230428,35441
1991-11-22,,,230437,35442
1962-09-12,,,230471,35443
2013-10-28,,,230588,35444
1978-09-23,,,230606,35445
2012-02-11,,,230628,35446
2004-11-10,,,230680,35447
2013-11-07,,,230722,35448
2013-11-08,,,230731,35449
2013-11-29,,,230743,35450
2014-03-28,,,230779,35451
2013-06-20,,,230836,35452
2013-10-09,,,230846,35453
2013-10-12,,,230864,35454
2013-10-15,,,230867,35455
2013-12-03,,,230896,35456
2013-10-29,,,231001,35457
1959-10-28,,,231009,35458
2013-10-10,,,231020,35459
2013-11-13,,,231038,35460
2013-10-29,,,231082,35461
2013-04-16,,,231145,35462
2013-10-31,,,231176,35463
2004-12-02,,,231216,35464
2001-08-16,,,231218,35465
2013-10-19,,,231263,35466
1968-10-10,,,231304,35467
1974-04-08,,,231392,35468
2013-12-05,,,231401,35469
1996-11-29,1,3.00,231472,35470
2009-12-10,,,231540,35471
2013-02-21,1,4.00,231562,35472
2013-10-31,,,231565,35473
2014-01-18,,,231576,35474
2013-10-13,,,231617,35475
2013-09-28,,,231625,35476
1901-01-01,,,231763,35477
2013-09-29,,,231811,35478
2013-09-22,,,231812,35479
1971-10-03,,,232005,35480
1953-05-30,,,232034,35481
2013-10-29,,,232048,35482
2013-11-12,,,232078,35483
2013-12-12,,,232100,35484
1904-09-01,,,232137,35485
2013-10-17,,,232175,35486
2013-11-13,,,232351,35487
1992-10-24,,,232420,35488
2001-10-15,,,232462,35489
2000-07-06,,,232496,35490
2015-09-02,,,232572,35491
2013-11-15,,,232610,35492
2014-08-22,,,232679,35493
2000-03-02,,,232711,35494
1995-07-13,,,232728,35495
1997-08-01,,,232739,35496
2001-04-19,,,232795,35497
2004-01-08,1,2.00,232817,35498
1940-11-01,,,232860,35499
1991-03-16,,,232862,35500
1966-11-06,,,232866,35501
2013-10-22,,,232898,35502
1908-01-01,,,232943,35503
2013-11-07,,,233063,35504
2013-11-29,,,233112,35505
1968-10-16,,,233204,35506
2013-10-28,,,233208,35507
1970-12-10,1,1.00,233383,35508
2013-02-22,2,3.50,233423,35509
1966-05-11,1,3.00,233438,35510
2014-07-25,,,233444,35511
2013-10-01,1,5.00,233466,35512
2014-01-03,,,233470,35513
2014-01-31,,,233487,35514
2015-06-07,,,233490,35515
2014-01-10,,,233564,35516
2013-03-21,,,233639,35517
2009-04-04,1,3.00,233805,35518
2013-07-19,1,2.00,233841,35519
2013-11-05,1,3.00,233863,35520
1999-01-01,,,233880,35521
2013-11-14,,,233917,35522
2016-04-13,,,234004,35523
1997-01-01,,,234154,35524
2014-01-17,,,234155,35525
2015-02-12,,,234212,35526
2010-03-05,,,234284,35527
2013-11-14,,,234356,35528
1965-07-23,1,5.00,234377,35529
2013-09-18,1,4.00,234555,35530
2013-11-27,,,234567,35531
2012-10-12,,,234652,35532
1976-11-17,,,234815,35533
1998-12-18,,,234850,35534
2013-10-14,,,234862,35535
1957-07-11,,,234868,35536
2012-10-01,,,234931,35537
2006-10-05,,,234937,35538
1986-01-01,,,234942,35539
2013-11-07,,,235044,35540
2013-03-10,,,235046,35541
2013-11-10,,,235093,35542
2001-11-10,,,235199,35543
2007-09-08,,,235201,35544
2013-11-10,,,235208,35545
2014-02-28,,,235260,35546
2014-10-10,,,235271,35547
2012-07-17,,,235373,35548
2010-05-14,,,235450,35549
2013-11-09,1,4.00,235662,35550
1935-10-18,,,235679,35551
2008-06-04,,,235690,35552
2013-11-05,,,235704,35553
2004-10-21,,,235708,35554
1952-11-12,,,235932,35555
2013-11-15,,,235984,35556
2006-09-07,,,236007,35557
1951-04-27,1,5.00,236017,35558
1997-03-25,1,2.00,236035,35559
1983-02-21,,,236041,35560
1987-11-29,,,236053,35561
1950-01-20,,,236112,35562
2013-10-31,1,4.00,236314,35563
2013-10-25,,,236317,35564
2013-08-31,,,236324,35565
2013-11-07,,,236329,35566
2013-11-11,,,236368,35567
1934-03-16,,,236395,35568
2013-10-16,,,236417,35569
1941-12-26,,,236539,35570
1965-05-26,,,236570,35571
1942-08-21,,,236655,35572
2010-03-12,1,5.00,236661,35573
1943-10-22,,,236696,35574
2014-09-25,,,236735,35575
2014-03-14,,,236737,35576
2014-04-16,1,4.00,236751,35577
2013-11-14,,,236808,35578
2013-09-28,,,236873,35579
1947-01-30,,,237139,35580
1947-04-24,1,1.00,237156,35581
1956-11-30,,,237171,35582
1988-06-16,,,237202,35583
2014-07-19,1,3.00,237214,35584
1992-04-04,,,237422,35585
1935-05-27,,,237433,35586
2015-04-18,,,237584,35587
1993-04-14,,,237672,35588
2013-10-22,,,237692,35589
2013-11-16,1,5.00,237709,35590
2013-11-16,,,237710,35591
2013-10-18,,,237718,35592
2015-04-10,,,237756,35593
1998-01-07,,,237799,35594
2013-11-12,,,237808,35595
2013-11-13,,,237811,35596
1989-12-31,,,237957,35597
2013-03-13,,,237960,35598
2001-09-10,,,237983,35599
2013-11-15,,,238006,35600
1945-07-10,,,238008,35601
2011-01-01,,,238067,35602
1986-11-02,,,238090,35603
2013-11-17,,,238177,35604
2013-11-25,,,238185,35605
1937-05-01,1,1.00,238203,35606
2013-03-15,,,238204,35607
2013-11-18,,,238206,35608
2013-11-19,1,2.00,238222,35609
2013-11-18,,,238255,35610
2013-11-05,,,238302,35611
2013-11-17,,,238304,35612
1987-04-19,,,238307,35613
2013-05-16,1,4.00,238358,35614
1941-04-27,,,238362,35615
1947-05-01,1,5.00,238368,35616
1974-01-01,,,238397,35617
2014-03-23,,,238398,35618
2013-11-23,,,238399,35619
2013-10-19,,,238407,35620
1937-07-01,,,238436,35621
2004-11-20,,,238442,35622
1987-01-01,,,238456,35623
1993-01-09,,,238458,35624
2014-01-31,,,238475,35625
2011-03-21,,,238529,35626
2013-11-20,,,238561,35627
2013-12-04,,,238589,35628
2013-10-28,,,238593,35629
2014-06-14,,,238603,35630
1950-05-26,1,5.00,238616,35631
2013-10-16,,,238628,35632
2013-11-20,1,4.00,238705,35633
2015-05-06,,,238713,35634
1988-02-26,,,238748,35635
2013-11-10,,,238749,35636
2014-04-30,,,238781,35637
2003-12-28,,,238792,35638
2013-10-03,,,238869,35639
2013-11-21,1,3.00,238923,35640
2013-11-21,,,238925,35641
1958-01-01,,,238952,35642
1998-11-23,,,238972,35643
1952-12-28,,,238985,35644
2011-10-29,1,3.00,238997,35645
2014-02-19,,,239018,35646
2013-06-29,,,239030,35647
2013-05-31,,,239056,35648
1959-03-01,,,239091,35649
2013-11-12,,,239103,35650
2007-11-01,1,1.00,239123,35651
2013-10-16,,,239155,35652
2013-11-23,,,239180,35653
2014-02-22,,,239367,35654
2011-02-01,,,239368,35655
1995-01-01,,,239395,35656
2005-12-01,1,5.00,239417,35657
2007-06-25,1,3.00,239498,35658
2001-05-21,,,239513,35659
1951-10-01,,,239519,35660
2013-12-27,,,239523,35661
2011-11-11,,,239534,35662
1939-12-20,,,239536,35663
2010-11-12,,,239553,35664
2014-03-14,1,3.00,239562,35665
2014-01-23,,,239619,35666
2004-11-26,,,239628,35667
2004-07-25,,,239706,35668
2011-07-06,1,1.00,239747,35669
1998-11-27,,,239783,35670
1989-11-27,,,239798,35671
2005-09-24,,,239804,35672
2013-10-04,,,239845,35673
2013-11-28,,,239853,35674
2013-11-28,,,239877,35675
2005-11-29,,,240154,35676
2001-04-21,,,240177,35677
2013-11-29,,,240268,35678
1968-01-02,,,240334,35679
2014-06-28,,,240341,35680
1987-07-01,,,240491,35681
2014-02-20,1,4.00,240510,35682
2014-08-30,,,240566,35683
2014-01-15,,,240581,35684
1972-12-21,,,240607,35685
1964-01-02,,,240628,35686
2013-12-01,,,240629,35687
2013-11-30,1,2.00,240634,35688
2013-10-17,,,240679,35689
2014-04-03,,,240704,35690
2013-10-29,,,240723,35691
2013-12-02,,,240733,35692
2013-12-06,,,240737,35693
2014-09-03,,,240745,35694
2009-10-09,1,3.00,240789,35695
2013-12-01,1,2.00,240820,35696
2013-10-10,,,240881,35697
2013-11-30,,,240906,35698
2014-01-17,1,4.00,240916,35699
2012-10-12,,,240982,35700
1961-01-02,,,240992,35701
1972-12-13,,,241004,35702
1996-07-12,1,2.00,241058,35703
2014-01-10,,,241070,35704
2014-01-31,,,241071,35705
2013-12-11,1,4.00,241140,35706
1998-02-01,,,241170,35707
1949-04-16,,,241206,35708
2014-08-22,,,241254,35709
2015-10-01,,,241257,35710
2016-12-01,,,241258,35711
2013-12-05,1,4.00,241287,35712
1930-05-24,,,241374,35713
1998-11-15,,,241396,35714
2014-09-26,,,241432,35715
2013-04-15,,,241448,35716
1959-12-01,,,241552,35717
2013-12-13,,,241553,35718
1988-01-01,,,241562,35719
2014-01-10,,,241573,35720
1958-08-01,,,241574,35721
2010-10-10,,,241618,35722
2008-10-29,,,241619,35723
2008-12-07,,,241620,35724
2014-02-26,,,241639,35725
2013-11-01,,,241693,35726
2012-07-07,,,241739,35727
2013-10-04,,,241742,35728
1949-03-05,1,4.00,241754,35729
1978-03-05,,,241763,35730
2014-03-11,,,241765,35731
1967-02-15,,,241797,35732
1952-08-15,,,241804,35733
2014-02-12,,,241842,35734
2014-10-10,,,241843,35735
2014-03-20,,,241855,35736
2014-11-15,,,241863,35737
2014-08-30,,,241868,35738
2013-12-05,1,3.00,241882,35739
2013-11-06,,,241885,35740
2015-09-25,,,241927,35741
2014-03-06,,,241928,35742
2013-12-06,,,241930,35743
1981-09-19,,,241939,35744
2007-07-21,,,241953,35745
2014-04-30,,,241968,35746
2010-10-04,,,241982,35747
2012-12-02,,,241999,35748
2013-11-14,,,242033,35749
2014-05-17,,,242049,35750
2014-02-28,,,242076,35751
2014-01-21,,,242083,35752
2014-05-29,1,4.00,242093,35753
1968-08-21,,,242097,35754
1975-08-20,,,242102,35755
1945-06-01,,,242115,35756
1933-06-09,,,242131,35757
2001-09-06,1,3.00,242203,35758
1948-04-02,,,242240,35759
2013-11-24,,,242262,35760
2006-01-18,1,3.00,242289,35761
1937-09-01,,,242332,35762
1960-03-18,,,242354,35763
2013-09-10,,,242376,35764
1947-11-01,,,242378,35765
1955-04-10,,,242382,35766
2013-12-30,,,242409,35767
2013-09-13,,,242441,35768
2013-12-18,,,242452,35769
2013-12-11,,,242458,35770
2014-03-07,,,242462,35771
2013-01-01,1,1.00,242466,35772
1937-12-08,2,4.50,242475,35773
2013-11-23,,,242546,35774
2013-08-06,,,242551,35775
2013-11-28,1,3.00,242555,35776
2013-10-18,,,242575,35777
1945-06-13,,,242621,35778
1941-11-27,,,242628,35779
1957-04-01,,,242629,35780
1953-07-15,,,242631,35781
2014-08-12,,,242643,35782
2014-01-16,,,242661,35783
2013-12-13,,,242675,35784
1938-12-29,1,4.00,242683,35785
1955-11-26,,,242737,35786
2014-07-19,,,242828,35787
2013-07-04,,,242906,35788
1955-01-01,,,243026,35789
1962-01-29,,,243059,35790
2011-01-01,,,243279,35791
2012-04-22,,,243306,35792
1966-01-01,,,243312,35793
2014-04-06,,,243352,35794
1969-01-01,,,243416,35795
2013-12-12,1,1.00,243442,35796
2006-03-06,,,243462,35797
1995-03-29,,,243473,35798
2014-03-06,1,3.00,243526,35799
2014-01-17,,,243531,35800
1938-07-29,,,243565,35801
2014-01-25,,,243568,35802
2011-11-27,,,243599,35803
2003-04-27,1,2.00,243664,35804
2014-07-16,,,243683,35805
2015-04-30,,,243752,35806
1986-01-01,,,243764,35807
2013-09-01,,,243794,35808
1957-08-29,,,243860,35809
2013-12-08,,,243881,35810
2013-09-06,,,243884,35811
2013-12-20,,,243919,35812
2004-03-31,,,243934,35813
2014-03-21,,,243935,35814
2015-02-20,,,243938,35815
2015-01-29,,,243940,35816
2013-12-18,1,1.00,244001,35817
2013-12-19,,,244049,35818
2014-01-09,,,244088,35819
1937-06-17,,,244115,35820
2015-08-29,,,244117,35821
2003-08-27,1,2.00,244145,35822
1937-07-17,,,244151,35823
1939-02-25,,,244201,35824
2015-01-16,,,244260,35825
2004-08-18,1,3.00,244331,35826
2014-10-17,,,244403,35827
1935-12-20,,,244447,35828
1983-01-01,,,244449,35829
2014-10-17,,,244506,35830
2014-05-09,1,4.00,244517,35831
2014-06-26,,,244534,35832
2014-06-13,1,1.00,244536,35833
2014-01-18,,,244539,35834
2014-08-29,1,4.00,244562,35835
2015-02-20,,,244563,35836
2014-08-15,,,244566,35837
1970-12-19,,,244575,35838
2014-01-19,,,244580,35839
2013-12-12,1,1.00,244610,35840
1952-06-20,,,244636,35841
2014-02-01,1,2.00,244688,35842
1988-06-10,,,244698,35843
2014-01-20,1,1.00,244776,35844
2014-01-20,,,244783,35845
2014-05-01,,,244801,35846
1996-05-01,1,2.00,244836,35847
1995-01-01,,,244838,35848
2000-01-30,,,244839,35849
2014-04-18,,,244852,35850
1992-04-11,1,2.00,244956,35851
2013-10-24,,,244971,35852
2004-03-06,,,245003,35853
2005-08-19,,,245013,35854
2004-10-25,,,245017,35855
2005-06-18,1,2.00,245019,35856
2007-01-18,,,245025,35857
1959-01-15,1,4.00,245072,35858
2014-02-07,,,245158,35859
2013-12-06,,,245169,35860
2013-10-02,,,245170,35861
2014-01-10,,,245175,35862
1989-02-15,,,245184,35863
2013-12-22,,,245226,35864
1998-01-02,,,245260,35865
1943-08-04,0,,245268,35866
1986-10-24,1,1.00,245324,35867
1996-04-03,,,245367,35868
2010-11-24,,,245394,35869
2014-01-23,,,245527,35870
2013-12-25,,,245536,35871
2014-01-14,,,245589,35872
2013-12-18,,,245597,35873
1983-01-12,,,245622,35874
2016-12-08,,,245627,35875
2014-05-23,1,2.00,245685,35876
2011-10-26,,,245697,35877
2014-10-31,,,245700,35878
2013-12-26,,,245739,35879
2014-01-08,,,245775,35880
2013-12-08,,,245792,35881
2017-12-30,,,245842,35882
2015-07-01,,,245846,35883
2014-01-19,,,245855,35884
2014-08-22,,,245859,35885
2014-10-27,,,245906,35886
2011-06-19,,,245909,35887
2016-05-06,,,245913,35888
2013-07-04,1,2.00,245917,35889
2014-01-23,,,245950,35890
2014-09-01,,,245963,35891
1937-07-03,,,245984,35892
2012-05-15,,,246006,35893
2003-01-06,,,246007,35894
2014-06-06,,,246011,35895
2014-01-19,,,246013,35896
1974-06-04,,,246049,35897
2014-12-05,,,246080,35898
2015-08-11,,,246133,35899
1947-01-01,,,246213,35900
2011-01-20,1,1.00,246252,35901
1932-04-07,,,246299,35902
2013-11-07,,,246308,35903
2013-12-20,,,246314,35904
2014-02-12,1,5.00,246320,35905
2006-06-27,,,246381,35906
2014-07-05,,,246400,35907
2009-03-11,,,246415,35908
1991-12-29,,,246417,35909
2007-02-07,,,246438,35910
1977-02-06,,,246457,35911
2014-01-28,,,246594,35912
1964-01-01,,,246648,35913
2000-01-01,,,246654,35914
2016-05-18,,,246655,35915
2013-12-02,,,246699,35916
2014-01-18,,,246743,35917
1966-08-11,,,246749,35918
2000-03-31,1,3.00,246829,35919
2014-08-20,,,246860,35920
1972-01-24,,,246882,35921
2001-09-07,1,2.00,246916,35922
2004-07-15,,,246917,35923
1977-10-01,,,247112,35924
1988-03-01,,,247124,35925
2014-08-29,,,247182,35926
2014-01-01,,,247218,35927
1932-02-01,,,247354,35928
2003-12-10,,,247414,35929
1942-01-01,,,247437,35930
1965-11-05,,,247446,35931
2000-01-01,1,5.00,247447,35932
1953-02-10,,,247451,35933
2004-05-26,,,247488,35934
2008-05-16,,,247500,35935
2014-01-10,,,247504,35936
1938-06-04,,,247604,35937
2014-02-27,,,247645,35938
1956-12-01,,,247691,35939
1998-09-20,,,247695,35940
2012-10-30,,,247720,35941
1974-01-03,1,4.00,247749,35942
1932-03-10,,,247773,35943
2014-01-24,,,247777,35944
1932-11-18,,,247780,35945
2013-12-08,,,247845,35946
2014-01-02,,,247954,35947
1939-04-10,1,4.00,248001,35948
2013-12-20,,,248087,35949
2014-01-18,,,248211,35950
2014-08-07,,,248212,35951
2013-12-05,,,248223,35952
2014-02-28,,,248231,35953
2014-01-10,,,248268,35954
2014-01-06,,,248376,35955
2013-07-12,1,5.00,248379,35956
2014-02-19,,,248390,35957
2014-01-04,,,248417,35958
2013-12-20,,,248424,35959
2013-04-12,,,248426,35960
1961-06-21,,,248469,35961
2013-10-11,,,248503,35962
2014-07-30,,,248504,35963
2014-02-26,1,5.00,248507,35964
1998-12-12,,,248513,35965
2014-05-30,,,248543,35966
1982-07-09,,,248559,35967
2013-08-17,,,248561,35968
2015-04-30,1,2.00,248574,35969
2013-10-18,,,248576,35970
2014-02-05,1,5.00,248611,35971
2015-02-03,,,248633,35972
1933-07-07,,,248639,35973
2013-11-08,,,248688,35974
2014-01-10,,,248698,35975
2016-03-23,,,248705,35976
1991-05-12,,,248706,35977
2013-12-27,1,2.00,248710,35978
1931-09-12,,,248741,35979
2013-12-26,,,248747,35980
2000-01-24,,,248757,35981
2016-08-02,,,248781,35982
2013-11-11,,,248808,35983
2013-02-01,,,248833,35984
2013-04-13,,,248870,35985
2014-02-10,,,248888,35986
1979-01-01,,,248921,35987
2014-02-14,1,3.00,248933,35988
2014-07-31,,,248934,35989
2014-01-09,1,2.00,248946,35990
2014-02-04,,,249021,35991
2013-12-15,,,249057,35992
2004-07-24,,,249072,35993
2003-01-11,,,249075,35994
2014-08-21,,,249164,35995
2014-08-15,,,249170,35996
2013-09-17,,,249233,35997
1950-12-11,,,249264,35998
2014-04-18,,,249266,35999
1948-10-15,,,249333,36000
2003-10-16,,,249347,36001
1996-01-25,,,249358,36002
1991-10-31,,,249368,36003
2014-01-29,1,4.00,249457,36004
1951-06-08,,,249567,36005
2014-03-21,,,249660,36006
2014-01-03,,,249677,36007
2014-02-28,,,249703,36008
2013-07-13,1,4.00,249719,36009
2013-01-01,1,3.00,249724,36010
2013-01-01,,,249726,36011
2014-01-10,,,249772,36012
1995-10-12,0,,249882,36013
1988-03-01,,,249914,36014
2015-03-14,,,249916,36015
2014-01-06,,,249926,36016
2014-01-26,,,249931,36017
2000-01-01,,,249934,36018
1940-03-16,,,249969,36019
1992-04-01,,,250029,36020
2014-09-11,,,250066,36021
1985-05-31,,,250096,36022
2014-01-23,,,250114,36023
2015-08-07,,,250124,36024
1981-12-01,,,250155,36025
2014-02-06,,,250219,36026
2014-10-18,,,250225,36027
2014-10-16,,,250230,36028
2014-01-23,1,1.00,250235,36029
2013-12-05,,,250251,36030
2011-10-23,,,250275,36031
2013-11-13,,,250278,36032
2013-09-01,,,250312,36033
2014-04-30,,,250349,36034
2014-08-01,,,250374,36035
2013-10-12,,,250376,36036
2014-07-19,,,250388,36037
1990-07-18,,,250434,36038
,,,250503,36039
2014-12-05,,,250535,36040
2014-09-09,,,250538,36041
2014-10-02,,,250546,36042
2014-02-14,,,250551,36043
2013-07-05,,,250556,36044
1999-07-30,,,250558,36045
2014-03-08,,,250572,36046
2014-06-14,1,2.00,250577,36047
2014-03-12,,,250578,36048
2012-10-02,,,250605,36049
2013-05-02,,,250608,36050
2009-10-20,1,3.00,250622,36051
2012-09-08,,,250624,36052
2008-03-05,,,250625,36053
1986-02-27,1,4.00,250638,36054
2014-01-18,,,250643,36055
2014-01-17,,,250650,36056
2014-06-06,,,250651,36057
2014-01-18,1,4.00,250653,36058
2014-05-09,,,250657,36059
2014-06-13,,,250660,36060
2014-10-10,,,250666,36061
2014-01-19,,,250668,36062
2014-01-20,,,250671,36063
2014-04-13,,,250686,36064
2014-08-01,,,250705,36065
2014-11-14,,,250745,36066
2015-04-03,,,250756,36067
2014-09-05,1,1.00,250761,36068
2014-07-04,1,1.00,250766,36069
2014-01-17,,,250769,36070
2014-08-22,,,250777,36071
2014-01-17,,,250784,36072
2014-01-16,,,250798,36073
2004-05-10,1,1.00,250810,36074
2014-01-17,,,250852,36075
2013-01-27,,,250880,36076
2013-12-26,,,250895,36077
2013-11-21,,,250902,36078
1955-01-23,,,250919,36079
2014-06-13,,,250974,36080
2001-09-27,,,250989,36081
2014-01-17,,,251016,36082
2014-01-21,,,251028,36083
2002-05-22,,,251053,36084
2014-01-17,,,251220,36085
2014-02-14,,,251227,36086
2014-10-03,,,251232,36087
1971-01-01,,,251241,36088
1984-03-02,,,251260,36089
2003-05-02,,,251281,36090
2014-02-12,1,1.00,251321,36091
1990-08-09,,,251367,36092
1988-08-01,2,3.00,251419,36093
2014-01-16,,,251425,36094
2015-07-31,,,251471,36095
1990-01-01,,,251489,36096
2014-04-20,1,3.00,251519,36097
2001-07-16,,,251544,36098
2014-06-06,,,251555,36099
2014-01-17,,,251584,36100
2014-03-06,,,251619,36101
2014-02-07,,,251626,36102
2008-12-26,,,251630,36103
1954-02-26,,,251657,36104
2014-03-13,,,251671,36105
1994-01-21,,,251732,36106
2014-10-17,,,251736,36107
2014-01-21,,,251768,36108
2013-10-22,,,251783,36109
2008-03-24,,,251803,36110
2014-09-19,,,251852,36111
2014-07-04,,,251981,36112
2014-05-16,,,251987,36113
2014-03-14,,,251994,36114
2014-02-26,,,252028,36115
2013-12-31,,,252034,36116
1973-05-11,,,252059,36117
2014-01-22,,,252067,36118
1986-12-19,,,252073,36119
1987-01-16,,,252096,36120
2014-07-11,,,252102,36121
2013-11-05,,,252143,36122
1974-01-22,,,252144,36123
2013-06-01,1,4.00,252147,36124
2015-06-04,,,252164,36125
2014-10-10,,,252178,36126
2014-04-15,,,252189,36127
2014-01-27,,,252200,36128
2013-12-27,,,252360,36129
2012-05-18,,,252385,36130
1948-05-07,,,252406,36131
1988-09-14,,,252407,36132
2013-12-21,,,252431,36133
2004-06-25,2,4.00,252476,36134
2013-11-16,1,5.00,252511,36135
